CODEREG,NOM_REGION,CODEDIST,NOM_DISTRI,CODECOM,NOM_COMMUN,ETAT_COMMU,SOURCE,HECTARES,MIS_A_JOUR
"44",SOFIA,"4401",ANALALAVA,"440109",Befotaka,,,61922.951,"2000"
"44",SOFIA,"4403",BEALANANA,"440316",Beandrarezona,,,67371.316,"2000"
"44",SOFIA,"4403",BEALANANA,"440304",Ambatoria Est,,commune,15101.988,"2004"
"44",SOFIA,"4403",BEALANANA,"440315",Bealanana,,terrain,42178.261,"2000"
"44",SOFIA,"4403",BEALANANA,"440310",Analila,,terrain,10996.818,"2000"
"44",SOFIA,"4403",BEALANANA,"440301",Ambalaromba,,,44214.875,"2000"
"44",SOFIA,"4403",BEALANANA,"440312",Ankazotokana,nouvelle,commune,18054.642,"2006"
"44",SOFIA,"4401",ANALALAVA,"440103",Ambolobozo,,,2978.254,"2000"
"44",SOFIA,"4402",ANTSOHIHY,"440201",Ambodimadiro,,terrain,27528.812,"2000"
"44",SOFIA,"4402",ANTSOHIHY,"440206",Andreba,,,16935.247,"2000"
"44",SOFIA,"4403",BEALANANA,"440314",Antsamaka,,terrain,55082.974,"2000"
"44",SOFIA,"4403",BEALANANA,"440318",Marotolana,,,34478.745,"2000"
"44",SOFIA,"4401",ANALALAVA,"440104",Analalava,,commune,80695.562,"2004"
"44",SOFIA,"4403",BEALANANA,"440305",Ambatosia,,,51665.878,"2000"
"44",SOFIA,"4402",ANTSOHIHY,"440210",Antsahabe,,,101748.906,"2000"
"44",SOFIA,"4403",BEALANANA,"440306",Ambodiadabo,,terrain,32829.179,"2000"
"44",SOFIA,"4403",BEALANANA,"440307",Ambodiampana,nouvelle,commune,8302.184,"2005"
"44",SOFIA,"4404",BEFANDRIANA_NORD,"440409",Matsoandakana,,terrain,173951.634,"2004"
"44",SOFIA,"4401",ANALALAVA,"440108",Antonibe,,,153735.065,"2000"
"44",SOFIA,"4402",ANTSOHIHY,"440203",Ambodimandresy,,,37368.149,"2000"
"44",SOFIA,"4403",BEALANANA,"440302",Ambararata Sofia,nouvelle,commune,29362.507,"2006"
"44",SOFIA,"4403",BEALANANA,"440308",Ambodisikidy,,commune,53767.461,"2004"
"44",SOFIA,"4402",ANTSOHIHY,"440209",Ankerika,,,30568.015,"2000"
"44",SOFIA,"4404",BEFANDRIANA_NORD,"440403",Ambolidibe_Est,,,90676.856,"2000"
"44",SOFIA,"4401",ANALALAVA,"440102",Ambarijeby,,,40902.202,"2000"
"44",SOFIA,"4402",ANTSOHIHY,"440204",Ampandriakilandy,,terrain,36637.282,"2000"
"44",SOFIA,"4402",ANTSOHIHY,"440211",Antsohihy,,terrain,4901.163,"2000"
"44",SOFIA,"4404",BEFANDRIANA_NORD,"440412",Tsiamalao,,,50072.736,"2000"
"44",SOFIA,"4402",ANTSOHIHY,"440207",Anjalazala,,,47369.875,"2000"
"44",SOFIA,"4404",BEFANDRIANA_NORD,"440401",Ambararata,,terrain,58610.455,"2001"
"44",SOFIA,"4404",BEFANDRIANA_NORD,"440405",Antsakabary,,,121227.705,"2000"
"44",SOFIA,"4402",ANTSOHIHY,"440205",Anahidrano,,,36329.227,"2000"
"44",SOFIA,"4401",ANALALAVA,"440113",Marovatolena,,,52356.703,"2000"
"44",SOFIA,"4404",BEFANDRIANA_NORD,"440410",Morafeno,,,99268.999,"2000"
"44",SOFIA,"4402",ANTSOHIHY,"440202",Ambodimanary,,,68132.657,"2000"
"44",SOFIA,"4402",ANTSOHIHY,"440208",Anjiamangirana,,terrain,60422.298,"2000"
"44",SOFIA,"4401",ANALALAVA,"440110",Mahadrodroka,,commune,67813.536,"2004"
"44",SOFIA,"4404",BEFANDRIANA_NORD,"440408",Maroamalona,,,40897.353,"2000"
"44",SOFIA,"4404",BEFANDRIANA_NORD,"440404",Ankarongana,,terrain,68663.575,"2001"
"42",BOENY,"4203",MAHAJANGAII,"420309",Mariarano,,,143116.365,"2000"
"44",SOFIA,"4401",ANALALAVA,"440106",Angoaka Atsimo,nouvelle,commune,21019.705,"2006"
"44",SOFIA,"4404",BEFANDRIANA_NORD,"440407",Befandriana Avaratra,nouvelle,commune,2601.984,"2006"
"44",SOFIA,"4404",BEFANDRIANA_NORD,"440406",Antsakanalabe,,,72951.818,"2000"
"44",SOFIA,"4401",ANALALAVA,"440105",Andribavontsina,,commune,32542.806,"2004"
"44",SOFIA,"4402",ANTSOHIHY,"440212",Maroala,,,36564.608,"2000"
"44",SOFIA,"4401",ANALALAVA,"440112",Marovantaza,,,26005.107,"2000"
"44",SOFIA,"4404",BEFANDRIANA_NORD,"440402",Ambodimotso_Atsimo,,terrain,19238.622,"2001"
"44",SOFIA,"4407",BORIZINY,"440703",Ambodisakoana,,,24385.169,"2000"
"44",SOFIA,"4407",BORIZINY,"440707",Leanja,,terrain,78547.948,"2001"
"44",SOFIA,"4404",BEFANDRIANA_NORD,"440411",Tsarahonenana,,terrain,57737.079,"2001"
"44",SOFIA,"4406",MANDRITSARA,"440626",Pont Sofia,nouvelle,commune,16150.310,"2006"
"44",SOFIA,"4407",BORIZINY,"440714",Tsiningia,,,84910.987,"2000"
"44",SOFIA,"4407",BORIZINY,"440710",Boriziny CR,,terrain,35109.774,"2001"
"44",SOFIA,"4406",MANDRITSARA,"440615",Ankiabe_Salohy,,terrain,54076.637,"2001"
"42",BOENY,"4203",MAHAJANGAII,"420308",Mahajamba_Usine,,,45029.281,"2000"
"44",SOFIA,"4407",BORIZINY,"440715",Tsinjomitondraka,,,73709.099,"2000"
"44",SOFIA,"4406",MANDRITSARA,"440604",Ambilombe,,,19642.078,"2000"
"42",BOENY,"4203",MAHAJANGAII,"420303",Andranoboka,,,67992.492,"2000"
"42",BOENY,"4203",MAHAJANGAII,"420306",Betsako,,,29409.322,"2000"
"44",SOFIA,"4407",BORIZINY,"440701",Ambanjabe,,,31605.496,"2000"
"42",BOENY,"4203",MAHAJANGAII,"420305",Belobaka,,,24821.346,"2000"
"44",SOFIA,"4407",BORIZINY,"440713",Tsaratanana I,,,33703.500,"2000"
"44",SOFIA,"4406",MANDRITSARA,"440618",Antsatramidola,,terrain,18667.759,"2001"
"44",SOFIA,"4407",BORIZINY,"440704",Ambodivongo,,,27752.773,"2000"
"44",SOFIA,"4407",BORIZINY,"440711",Boriziny CU,,,3016.025,"2000"
"44",SOFIA,"4406",MANDRITSARA,"440613",Anjiabe,,,35418.717,"2000"
"44",SOFIA,"4406",MANDRITSARA,"440622",Kalandy,,terrain,42812.533,"2001"
"44",SOFIA,"4406",MANDRITSARA,"440614",Ankiakabe Fonoka,nouvelle,commune,9652.611,"2006"
"42",BOENY,"4203",MAHAJANGAII,"420302",Ambalakida,,terrain,61993.564,"2001"
"44",SOFIA,"4406",MANDRITSARA,"440621",Antsoha,,terrain,34221.303,"2001"
"44",SOFIA,"4407",BORIZINY,"440712",Tsarahasina,,terrain,46496.727,"2001"
"42",BOENY,"4202",MAHAJANGAI,"420201",Mahajanga I,,terrain,5816.247,"2001"
"44",SOFIA,"4406",MANDRITSARA,"440601",Ambalakirajy,,,34956.722,"2000"
"44",SOFIA,"4407",BORIZINY,"440702",Ambodimahabibo,,,43331.416,"2000"
"44",SOFIA,"4407",BORIZINY,"440705",Amparihibe,,,20129.269,"2000"
"44",SOFIA,"4407",BORIZINY,"440709",Marovato,,terrain,86031.510,"2001"
"42",BOENY,"4205",MITSINJO,"420505",Katsepy,,terrain,98484.602,"2002"
"44",SOFIA,"4406",MANDRITSARA,"440603",Ambaripaika,,,11790.801,"2000"
"44",SOFIA,"4407",BORIZINY,"440706",Andranomeva,,,61277.482,"2000"
"44",SOFIA,"4406",MANDRITSARA,"440607",Ambodiamontana Kianga,nouvelle,commune,7653.346,"2006"
"42",BOENY,"4203",MAHAJANGAII,"420307",Boanamary,,,38564.959,"2000"
"44",SOFIA,"4407",BORIZINY,"440708",Maevaranohely,,,53916.755,"2000"
"44",SOFIA,"4406",MANDRITSARA,"440627",Tsarajomoka,nouvelle,commune,17281.705,"2006"
"42",BOENY,"4203",MAHAJANGAII,"420301",Ambalabe,,,31653.843,"2000"
"42",BOENY,"4205",MITSINJO,"420502",Antongomena_Bevary,,terrain,61494.530,"2002"
"42",BOENY,"4205",MITSINJO,"420506",Matsakabanja,,,84328.597,"2000"
"44",SOFIA,"4405",MAMPIKONY,"440504",Ankiririky,nouvelle,commune,5560.104,"2006"
"42",BOENY,"4203",MAHAJANGAII,"420304",Bekobay Centre,,,38199.829,"2000"
"44",SOFIA,"4406",MANDRITSARA,"440612",Andratamarina,nouvelle,terrain,11487.594,"2004"
"44",SOFIA,"4406",MANDRITSARA,"440605",Amboaboa,,,25202.530,"2000"
"44",SOFIA,"4406",MANDRITSARA,"440611",Andohajango,,terrain,76832.755,"2001"
"44",SOFIA,"4406",MANDRITSARA,"440608",Ambohisoa,,,51174.299,"2000"
"44",SOFIA,"4406",MANDRITSARA,"440624",Mandritsara,,terrain,2537.403,"2001"
"44",SOFIA,"4406",MANDRITSARA,"440602",Ambariokorano,,terrain,10729.272,"2001"
"44",SOFIA,"4405",MAMPIKONY,"440502",Ambohitoaka,,terrain,16866.408,"2001"
"44",SOFIA,"4406",MANDRITSARA,"440617",Antanandava,,,13833.099,"2000"
"44",SOFIA,"4405",MAMPIKONY,"440503",Ampasimatera,,terrain,31365.836,"2001"
"42",BOENY,"4204",MAROVOAY,"420403",Ankazomborona,,terrain,154801.457,"2002"
"42",BOENY,"4204",MAROVOAY,"420411",Marovoay_Banlieu,,,31340.792,"2000"
"44",SOFIA,"4405",MAMPIKONY,"440506",Betaramahamay,nouvelle,commune,27214.114,"2004"
"42",BOENY,"4204",MAROVOAY,"420405",Antanambao Andranolava,,,17920.895,"2000"
"42",BOENY,"4204",MAROVOAY,"420407",Bemaharivo,,,91560.981,"2000"
"44",SOFIA,"4406",MANDRITSARA,"440628",Tsaratanana,,,21412.127,"2000"
"44",SOFIA,"4406",MANDRITSARA,"440620",Antsirabe_Afovoany,,,24965.696,"2000"
"44",SOFIA,"4406",MANDRITSARA,"440619",Antsiatsiaka,nouvelle,commune,44486.380,"2004"
"44",SOFIA,"4405",MAMPIKONY,"440505",Bekoratsaka,,terrain,90323.701,"2001"
"42",BOENY,"4204",MAROVOAY,"420408",Manaratsandry,,terrain,37544.037,"2002"
"42",BOENY,"4206",SOALALA,"420603",Soalala,,terrain,187471.277,"2002"
"44",SOFIA,"4406",MANDRITSARA,"440623",Manampaneva,,,51694.180,"2000"
"42",BOENY,"4205",MITSINJO,"420507",Mitsinjo,,terrain,44516.688,"2002"
"44",SOFIA,"4405",MAMPIKONY,"440501",Ambodihazoambo,nouvelle,commune,90080.935,"2006"
"42",BOENY,"4206",SOALALA,"420601",Ambohipaky,,terrain,174945.087,"2002"
"44",SOFIA,"4405",MAMPIKONY,"440510",MampikonyII,,commune,101843.465,"2004"
"44",SOFIA,"4406",MANDRITSARA,"440625",Marotandrano,,,64927.965,"2000"
"44",SOFIA,"4406",MANDRITSARA,"440606",Ambodiadabo,,,96037.124,"2000"
"44",SOFIA,"4406",MANDRITSARA,"440609",Amborondolo,,,39092.406,"2000"
"44",SOFIA,"4405",MAMPIKONY,"440509",MampikonyI,,terrain,3621.350,"2001"
"42",BOENY,"4204",MAROVOAY,"420410",Marovoay,,terrain,9939.765,"2002"
"42",BOENY,"4205",MITSINJO,"420503",Antseza,,,92496.271,"2000"
"42",BOENY,"4204",MAROVOAY,"420402",Ankaraobato,,,112943.659,"2000"
"44",SOFIA,"4405",MAMPIKONY,"440507",Komajia,,,63100.671,"2000"
"42",BOENY,"4205",MITSINJO,"420504",Bekipay,,,51490.587,"2000"
"42",BOENY,"4204",MAROVOAY,"420401",Ambolomoty,,terrain,5057.013,"2002"
"42",BOENY,"4201",AMBATO_BOENI,"420109",Manerinerina,,,34664.762,"2000"
"42",BOENY,"4204",MAROVOAY,"420409",Marosakoa,,,51679.447,"2000"
"44",SOFIA,"4406",MANDRITSARA,"440616",Antanambaon'Amberina,,terrain,96109.521,"2001"
"42",BOENY,"4204",MAROVOAY,"420404",Anosinalainolona,,,16826.683,"2000"
"42",BOENY,"4204",MAROVOAY,"420412",Tsararano,,,18344.084,"2000"
"43",MELAKY,"4303",BESALAMPY,"430308",Soanenga,,,145077.572,"2000"
"42",BOENY,"4204",MAROVOAY,"420406",Antanimasaka,,,20175.061,"2000"
"44",SOFIA,"4405",MAMPIKONY,"440508",Malakialina,nouvelle,commune,54042.422,"2006"
"43",MELAKY,"4303",BESALAMPY,"430303",Ankasakasa_Tsibiray,,,140670.883,"2000"
"42",BOENY,"4201",AMBATO_BOENI,"420111",Tsaramandroso,,,43832.012,"2000"
"42",BOENY,"4201",AMBATO_BOENI,"420106",Ankijabe,,,36929.685,"2000"
"42",BOENY,"4201",AMBATO_BOENI,"420108",Madirovalo,,terrain,98197.309,"2002"
"42",BOENY,"4201",AMBATO_BOENI,"420103",Andranofasika,,,12327.776,"2000"
"44",SOFIA,"4406",MANDRITSARA,"440610",Ampatakamaroreny,,,107002.264,"2000"
"42",BOENY,"4205",MITSINJO,"420501",Ambarimaninga,,,45477.033,"2000"
"41",BETSIBOKA,"4103",TSARATANANA,"410310",Sarobaratra,,,96510.405,"2000"
"42",BOENY,"4201",AMBATO_BOENI,"420102",Ambondromamy,,,12388.041,"2000"
"42",BOENY,"4201",AMBATO_BOENI,"420105",Anjiajia,,commune,29240.015,"2004"
"42",BOENY,"4206",SOALALA,"420602",Andranomavo,,terrain,319802.770,"2002"
"42",BOENY,"4201",AMBATO_BOENI,"420104",Andranomamy,,terrain,35749.040,"2002"
"41",BETSIBOKA,"4103",TSARATANANA,"410311",Tsararova,,,58663.674,"2000"
"43",MELAKY,"4303",BESALAMPY,"430304",Bekodoka,,commune,184174.789,"2004"
"42",BOENY,"4201",AMBATO_BOENI,"420110",Sitampiky,,terrain,264091.768,"2002"
"43",MELAKY,"4303",BESALAMPY,"430305",Besalampy,,terrain,95951.540,"2002"
"41",BETSIBOKA,"4103",TSARATANANA,"410304",Bekapaika,,,114485.158,"2000"
"41",BETSIBOKA,"4102",MAEVATANANA,"410202",Ambalanjanakomby,,,96298.852,"2000"
"42",BOENY,"4201",AMBATO_BOENI,"420107",Ankirihitra,,,188201.846,"2000"
"41",BETSIBOKA,"4102",MAEVATANANA,"410213",Mangabe,,,50708.034,"2000"
"43",MELAKY,"4303",BESALAMPY,"430302",Ampako Ambalarano,nouvelle,commune,68156.622,"2006"
"41",BETSIBOKA,"4102",MAEVATANANA,"410201",Ambalajia,nouvelle,commune,15206.121,"2006"
"41",BETSIBOKA,"4103",TSARATANANA,"410312",Tsaratanana,,commune,169047.768,"2004"
"43",MELAKY,"4303",BESALAMPY,"430306",Mahabe,,terrain,247568.732,"2002"
"41",BETSIBOKA,"4102",MAEVATANANA,"410215",Marokoro,,,65473.042,"2000"
"41",BETSIBOKA,"4102",MAEVATANANA,"410208",Madiromirafy,,,11984.694,"2000"
"43",MELAKY,"4303",BESALAMPY,"430307",Marovoay Sud,nouvelle,commune,181968.772,"2006"
"41",BETSIBOKA,"4102",MAEVATANANA,"410207",Beratsimanana,,,10841.547,"2000"
"41",BETSIBOKA,"4102",MAEVATANANA,"410210",Maevatanana II,,terrain,96804.608,"2000"
"41",BETSIBOKA,"4103",TSARATANANA,"410305",Betrandraka,,commune,90555.948,"2004"
"43",MELAKY,"4304",MAINTIRANO,"430407",Bebaboky_Sud,,,93248.314,"2000"
"41",BETSIBOKA,"4102",MAEVATANANA,"410209",Maevatanana,nouvelle,commune,3824.742,"2006"
"41",BETSIBOKA,"4101",KANDREHO,"410103",Antanimbaribe,,commune,372253.111,"2004"
"41",BETSIBOKA,"4102",MAEVATANANA,"410206",Bemokotra,,,23234.985,"2000"
"41",BETSIBOKA,"4103",TSARATANANA,"410303",Andriamena,,commune,209307.587,"2004"
"41",BETSIBOKA,"4102",MAEVATANANA,"410212",Mahazoma,,commune,130340.271,"2004"
"41",BETSIBOKA,"4103",TSARATANANA,"410309",Sakoamadinika,,commune,108423.951,"2005"
"41",BETSIBOKA,"4102",MAEVATANANA,"410205",Antsiafabositra,,,153049.521,"2000"
"41",BETSIBOKA,"4102",MAEVATANANA,"410214",Maria,nouvelle,commune,61625.040,"2006"
"43",MELAKY,"4303",BESALAMPY,"430301",Ambolodia Sud,,,137504.625,"2000"
"41",BETSIBOKA,"4102",MAEVATANANA,"410204",Antanimbary,nouvelle,commune,53553.597,"2006"
"43",MELAKY,"4304",MAINTIRANO,"430410",Berevo_sur_ranobe,,,25420.665,"2000"
"41",BETSIBOKA,"4103",TSARATANANA,"410307",Keliloha,,,50118.736,"2000"
"43",MELAKY,"4304",MAINTIRANO,"430409",Bemokotra Sud,nouvelle,commune,51531.838,"2006"
"41",BETSIBOKA,"4103",TSARATANANA,"410302",Ampandrana,,,89646.023,"2000"
"43",MELAKY,"4304",MAINTIRANO,"430405",Antsaidoha_Bebao,,,153244.703,"2000"
"41",BETSIBOKA,"4102",MAEVATANANA,"410217",Tsararano,,terrain,121150.390,"2000"
"41",BETSIBOKA,"4101",KANDREHO,"410106",Kandreho,,commune,47150.231,"2004"
"41",BETSIBOKA,"4103",TSARATANANA,"410306",Brieville,,commune,59035.766,"2004"
"41",BETSIBOKA,"4101",KANDREHO,"410101",Ambaliha,nouvelle,commune,34413.391,"2006"
"43",MELAKY,"4304",MAINTIRANO,"430416",Tambohorano,,commune,45825.956,"2004"
"43",MELAKY,"4301",AMBATOMAINTY,"430102",Bemarivo,,,96626.557,"2000"
"41",BETSIBOKA,"4102",MAEVATANANA,"410203",Andriba,,terrain,189931.071,"2000"
"41",BETSIBOKA,"4101",KANDREHO,"410104",Behazomaty,nouvelle,commune,7048.500,"2006"
"43",MELAKY,"4304",MAINTIRANO,"430417",Veromanga,,,29936.210,"2000"
"41",BETSIBOKA,"4102",MAEVATANANA,"410216",Morafeno,,,78504.779,"2000"
"43",MELAKY,"4305",MORAFENOBE,"430503",Morafenobe,,commune,307061.114,"2004"
"41",BETSIBOKA,"4103",TSARATANANA,"410301",Ambakireny,,,85592.201,"2000"
"43",MELAKY,"4304",MAINTIRANO,"430415",Maromavo,,,35965.488,"2000"
"43",MELAKY,"4301",AMBATOMAINTY,"430103",Marotsialeha,,,114115.346,"2000"
"41",BETSIBOKA,"4101",KANDREHO,"410102",Andasibe,,,18133.019,"2000"
"43",MELAKY,"4301",AMBATOMAINTY,"430101",Ambatomainty,,,79953.606,"2000"
"43",MELAKY,"4304",MAINTIRANO,"430414",Marohazo,,,100514.695,"2000"
"41",BETSIBOKA,"4101",KANDREHO,"410105",Betaimboay,,,65737.812,"2000"
"41",BETSIBOKA,"4103",TSARATANANA,"410308",Manakana,,commune,80718.680,"2004"
"43",MELAKY,"4304",MAINTIRANO,"430402",Andranovao,,,26831.980,"2000"
"41",BETSIBOKA,"4102",MAEVATANANA,"410211",Mahatsinjo,,,37151.358,"2000"
"43",MELAKY,"4305",MORAFENOBE,"430501",Andramy,,,231795.035,"2000"
"43",MELAKY,"4301",AMBATOMAINTY,"430104",Sarodrano,,,170506.790,"2000"
"43",MELAKY,"4304",MAINTIRANO,"430403",Andrea,,,90911.628,"2000"
"43",MELAKY,"4305",MORAFENOBE,"430502",Beravina,,commune,205682.945,"2004"
"43",MELAKY,"4304",MAINTIRANO,"430408",Belitsaka,,commune,46927.649,"2004"
"43",MELAKY,"4304",MAINTIRANO,"430413",Maintirano,,commune,11727.379,"2004"
"43",MELAKY,"4304",MAINTIRANO,"430412",Mafaijijo,,,22770.337,"2000"
"43",MELAKY,"4304",MAINTIRANO,"430401",Andabotoka,,,54695.648,"2000"
"43",MELAKY,"4304",MAINTIRANO,"430411",Betanantanana,,,47743.841,"2000"
"43",MELAKY,"4304",MAINTIRANO,"430404",Ankisatra,,,72457.709,"2000"
"43",MELAKY,"4304",MAINTIRANO,"430406",Antsondrondava,,commune,74336.580,"2004"
"43",MELAKY,"4302",ANTSALOVA,"430201",Antsalova,,terrain,255411.297,"2000"
"43",MELAKY,"4302",ANTSALOVA,"430204",Soahanina,,,103807.749,"2000"
"43",MELAKY,"4304",MAINTIRANO,"430404",Ankisatra,,,41.080,"2000"
"43",MELAKY,"4304",MAINTIRANO,"430404",Ankisatra,,,86.500,"2000"
"43",MELAKY,"4302",ANTSALOVA,"430203",Masoarivo,,,95771.627,"2000"
"43",MELAKY,"4302",ANTSALOVA,"430202",Bekopaka,,commune,175529.963,"2004"
"43",MELAKY,"4302",ANTSALOVA,"430205",Trangahy,,,66598.379,"2000"
"31",AMORON'I MANIA,"3101",AMBATOFINANDRAHANA,"310108",Mangataboahangy,,terrain,301013.919,"2002"
"31",AMORON'I MANIA,"3103",FANDRIANA,"310308",Miarinavaratra,,,46390.973,"2000"
"31",AMORON'I MANIA,"3103",FANDRIANA,"310313",Tsarazaza,,,36983.777,"2000"
"31",AMORON'I MANIA,"3103",FANDRIANA,"310304",Fandriana,,terrain,25204.541,"2002"
"31",AMORON'I MANIA,"3101",AMBATOFINANDRAHANA,"310107",Mandrosonoro,,,227635.952,"2000"
"31",AMORON'I MANIA,"3103",FANDRIANA,"310312",Tatamalaza,,,3329.597,"2000"
"31",AMORON'I MANIA,"3103",FANDRIANA,"310303",Betsimisotra,,,23865.443,"2000"
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310221",Sahatsiho Ambohimanj,,terrain,19021.343,"2002"
"31",AMORON'I MANIA,"3101",AMBATOFINANDRAHANA,"310102",Ambatomifanongoa,,terrain,15978.346,"2002"
"35",VATOVAVY FITOVINANY,"3505",NOSY VARIKA,"350515",Soavina,,,41308.992,"2000"
"31",AMORON'I MANIA,"3101",AMBATOFINANDRAHANA,"310101",Ambatofinandrahana,,terrain,85776.048,"2002"
"31",AMORON'I MANIA,"3101",AMBATOFINANDRAHANA,"310106",Itremo,,,96412.124,"2000"
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310219",Mahazina,,,13517.212,"2000"
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310214",Ilaka Centre,,terrain,17787.732,"2002"
"31",AMORON'I MANIA,"3103",FANDRIANA,"310311",Sandrandahy,,terrain,19005.909,"2002"
"31",AMORON'I MANIA,"3101",AMBATOFINANDRAHANA,"310103",Ambondromisotra,,,17840.038,"2000"
"31",AMORON'I MANIA,"3103",FANDRIANA,"310309",Milamaina,,commune,1717.161,"2004"
"31",AMORON'I MANIA,"3103",FANDRIANA,"310310",Sahamadio Fisakana,,,7842.406,"2000"
"31",AMORON'I MANIA,"3101",AMBATOFINANDRAHANA,"310109",Soavina,,terrain,31093.834,"2002"
"31",AMORON'I MANIA,"3103",FANDRIANA,"310302",Ankarinoro,,,21150.228,"2000"
"31",AMORON'I MANIA,"3103",FANDRIANA,"310305",Fiadanana,,terrain,13373.181,"2002"
"35",VATOVAVY FITOVINANY,"3505",NOSY VARIKA,"350504",Ambodilafa,,terrain,37615.039,"2002"
"31",AMORON'I MANIA,"3103",FANDRIANA,"310306",Imito,,,8608.789,"2000"
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310222",Tsarasaotra,,terrain,20389.796,"2002"
"35",VATOVAVY FITOVINANY,"3505",NOSY VARIKA,"350512",Fiadanana,,,15333.354,"2000"
"31",AMORON'I MANIA,"3103",FANDRIANA,"310307",Mahazoarivo,,terrain,17648.993,"2002"
"35",VATOVAVY FITOVINANY,"3505",NOSY VARIKA,"350509",Angodongodona,nouvelle,commune,30037.610,"2006"
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310213",Ihadilalana,,,13471.057,"2000"
"35",VATOVAVY FITOVINANY,"3505",NOSY VARIKA,"350505",Ambodiriana Sahafary,nouvelle,terrain,17316.141,"2006"
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310223",Vohidahy,nouvelle,commune,25989.984,"2005"
"35",VATOVAVY FITOVINANY,"3505",NOSY VARIKA,"350506",Ampasinambo,,,27752.908,"2000"
"35",VATOVAVY FITOVINANY,"3505",NOSY VARIKA,"350513",Nosy Varika,,terrain,29762.260,"2002"
"35",VATOVAVY FITOVINANY,"3505",NOSY VARIKA,"350510",Antanambao,nouvelle,commune,13150.210,"2006"
"31",AMORON'I MANIA,"3103",FANDRIANA,"310301",Ambohimahazo,,terrain,10020.865,"2004"
"31",AMORON'I MANIA,"3101",AMBATOFINANDRAHANA,"310104",Amborompotsy,,,182661.025,"2000"
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310209",Andina,,terrain,12719.023,"2002"
"35",VATOVAVY FITOVINANY,"3505",NOSY VARIKA,"350508",Androrangavola,,,7536.562,"2000"
"35",VATOVAVY FITOVINANY,"3505",NOSY VARIKA,"350514",Sahavato,,terrain,24798.689,"2002"
"31",AMORON'I MANIA,"3104",MANANDRIANA,"310406",Andakatany,,commune,2637.668,"2004"
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310208",Ambositra II,,terrain,4860.960,"2002"
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310212",Fahizay,,,1666.282,"2000"
"35",VATOVAVY FITOVINANY,"3501",IFANADIANA,"350107",Fasintsara,,terrain,27286.958,"2003"
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310215",Imerina,,,1468.748,"2000"
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310207",Ambositra I,,terrain,1380.472,"2002"
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310220",Marosoa,,,5195.041,"2000"
"31",AMORON'I MANIA,"3104",MANANDRIANA,"310401",Ambatomarina,,terrain,11864.443,"2002"
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310217",Ivony,,,4286.656,"2000"
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310210",Ankazoambo,,,5166.141,"2000"
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310206",Ambohimitombo II,nouvelle,commune,14198.382,"2006"
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310201",Alakamisy,,terrain,4392.475,"2002"
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310204",Ambinanindrano,,terrain,26865.764,"2002"
"35",VATOVAVY FITOVINANY,"3501",IFANADIANA,"350110",Maroharatra,,,39552.381,"2000"
"31",AMORON'I MANIA,"3104",MANANDRIANA,"310408",Anjoma Nakoana,,terrain,6754.250,"2002"
"35",VATOVAVY FITOVINANY,"3505",NOSY VARIKA,"350503",Ambodiara,,terrain,30328.465,"2002"
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310216",Ivato,,,21239.333,"2000"
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310218",Kianjandrakefina,,,9657.864,"2000"
"35",VATOVAVY FITOVINANY,"3505",NOSY VARIKA,"350516",Vohidroa,,,11789.647,"2000"
"31",AMORON'I MANIA,"3104",MANANDRIANA,"310410",Vinany Andakatanikely,,,1962.309,"2000"
"35",VATOVAVY FITOVINANY,"3505",NOSY VARIKA,"350502",Ambakobe,,,10974.445,"2000"
"31",AMORON'I MANIA,"3104",MANANDRIANA,"310402",Ambohimahazo,,terrain,10166.064,"2002"
"35",VATOVAVY FITOVINANY,"3505",NOSY VARIKA,"350517",Vohilava,,terrain,12013.413,"2002"
"31",AMORON'I MANIA,"3104",MANANDRIANA,"310403",Ambohimilanja,,,5598.209,"2000"
"35",VATOVAVY FITOVINANY,"3505",NOSY VARIKA,"350511",Befody,,terrain,23449.287,"2002"
"31",AMORON'I MANIA,"3102",AMBOSITRA,"310205",Ambohimitombo I,,,24400.910,"2000"
"35",VATOVAVY FITOVINANY,"3505",NOSY VARIKA,"350501",Ambahy,,terrain,12253.566,"2002"
"31",AMORON'I MANIA,"3101",AMBATOFINANDRAHANA,"310105",Fenoarivo,,commune,69900.760,"2006"
